NAME,index,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type,dist_to_plaque,dist_to_tau
38679,9101,6058,19628,1817,5888,13months-disease-replicate_1,Astro,Astro1,,
38680,9102,13113,19625,3933,5887,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,188.0,
38681,9103,2332,19634,699,5890,13months-disease-replicate_1,Micro,Micro1,,156
38682,9104,2489,19635,746,5890,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,160.0,142
38683,9105,20048,19634,6014,5890,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38684,9106,11947,19628,3584,5888,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38685,9107,18420,19652,5526,5895,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38686,9108,9080,19642,2724,5892,13months-disease-replicate_1,Oligo,Oligo1,170.0,
38687,9109,1575,19648,472,5894,13months-disease-replicate_1,Astro,Astro1,196.0,183
38688,9110,3462,19654,1038,5896,13months-disease-replicate_1,Oligo,Oligo1,168.0,
38689,9111,15102,19669,4530,5900,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,168
38690,9112,5144,19665,1543,5899,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,93.0,
38691,9113,8557,19621,2567,5886,13months-disease-replicate_1,Micro,Micro1,189.0,
38692,9114,9463,19660,2838,5898,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,123.0,
38693,9115,10991,19664,3297,5899,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,136.0,
38694,9116,12188,19666,3656,5899,13months-disease-replicate_1,Micro,Micro1,,
38695,9117,390,19667,117,5900,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,206.0,102
38696,9118,2614,19674,784,5902,13months-disease-replicate_1,Inh,Sst,158.0,128
38697,9119,16375,19658,4912,5897,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,109.0,
38698,9120,7547,19666,2264,5899,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,126.0,60
38699,9121,14700,19671,4410,5901,13months-disease-replicate_1,Oligo,Oligo1,,110
38700,9122,10588,19678,3176,5903,13months-disease-replicate_1,Micro,Micro1,15.0,
38701,9123,11578,19678,3473,5903,13months-disease-replicate_1,Astro,Astro2,,
38702,9124,983,19684,294,5905,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,151.0,121
38704,9125,14180,19680,4254,5904,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,116.0,183
38705,9126,18244,19688,5473,5906,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38706,9127,2414,19694,724,5908,13months-disease-replicate_1,Inh,Sst,,130
38707,9128,8066,19690,2419,5907,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,131.0,
38708,9129,21741,19688,6522,5906,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38709,9130,3959,19690,1187,5907,13months-disease-replicate_1,Oligo,Oligo3,97.0,68
38710,9131,12125,19688,3637,5906,13months-disease-replicate_1,Micro,Micro1,,
38711,9132,1413,19683,423,5904,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,175.0,153
38712,9133,316,19696,94,5908,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,153.0,122
38713,9134,4929,19700,1478,5910,13months-disease-replicate_1,Micro,Micro3,64.0,
38714,9135,210,19706,63,5911,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,150.0,144
38715,9136,18794,19693,5638,5907,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38716,9137,8450,19704,2535,5911,13months-disease-replicate_1,Micro,Micro3,201.0,
38717,9138,18460,19707,5538,5912,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38718,9139,17132,19695,5139,5908,13months-disease-replicate_1,Oligo,Oligo1,,
38719,9140,17998,19702,5399,5910,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38720,9141,11260,19703,3378,5910,13months-disease-replicate_1,Astro,Astro1,,
38721,9142,9355,19715,2806,5914,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,111.0,
38722,9143,722,19699,216,5909,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,188.0,162
38723,9144,4249,19712,1274,5913,13months-disease-replicate_1,SMC,S1,137.0,67
38724,9145,17385,19697,5215,5909,13months-disease-replicate_1,OPC,OPC,,
38725,9146,11132,19714,3339,5914,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38726,9147,10715,19728,3214,5918,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,54.0,
38727,9148,12385,19728,3715,5918,13months-disease-replicate_1,Oligo,Oligo1,,
38728,9149,17593,19720,5277,5916,13months-disease-replicate_1,Astro,Astro1,,
38729,9150,12770,19726,3831,5917,13months-disease-replicate_1,Astro,Astro1,,
38730,9151,21306,19735,6391,5920,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38731,9152,2945,19731,883,5919,13months-disease-replicate_1,Micro,Micro3,111.0,158
38732,9153,2152,19730,645,5919,13months-disease-replicate_1,SMC,S1,,167
38733,9154,11884,19729,3565,5918,13months-disease-replicate_1,Astro,Astro1,,
38734,9155,15694,19713,4708,5913,13months-disease-replicate_1,Astro,Astro1,146.0,
38735,9156,20037,19748,6011,5924,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38736,9157,5015,19737,1504,5921,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,152.0,
38737,9158,13055,19728,3916,5918,13months-disease-replicate_1,OPC,OPC,,
38738,9159,22163,19742,6648,5922,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38739,9160,19551,19733,5865,5919,13months-disease-replicate_1,Inh,Vip,,
38740,9161,7511,19750,2253,5925,13months-disease-replicate_1,Astro,Astro1,152.0,36
38741,9162,20846,19747,6253,5924,13months-disease-replicate_1,Astro,Astro2,,
38742,9163,132,19746,39,5923,13months-disease-replicate_1,Inh,Pvalb,143.0,170
38743,9164,20663,19752,6198,5925,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38744,9165,16305,19762,4891,5928,13months-disease-replicate_1,Inh,Pvalb_Nog,118.0,
38745,9166,18142,19759,5442,5927,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38746,9167,5456,19770,1636,5931,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,178.0,
38747,9168,21979,19756,6593,5926,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38748,9169,19696,19764,5908,5929,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38749,9170,5792,19768,1737,5930,13months-disease-replicate_1,Oligo,Oligo1,,
38750,9171,8405,19777,2521,5933,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,142.0,
38751,9172,11385,19760,3415,5928,13months-disease-replicate_1,Oligo,Oligo3,,
38752,9173,13699,19775,4109,5932,13months-disease-replicate_1,Astro,Astro1,187.0,
38753,9174,18527,19770,5558,5931,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38754,9175,9073,19776,2721,5932,13months-disease-replicate_1,Endo,Endo1,145.0,
38755,9176,13864,19776,4159,5932,13months-disease-replicate_1,Astro,Astro1,159.0,
38756,9177,17347,19792,5204,5937,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38757,9178,13116,19767,3934,5930,13months-disease-replicate_1,Endo,Endo1,,
38758,9179,1306,19786,391,5935,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,162
38759,9180,10234,19802,3070,5940,13months-disease-replicate_1,Inh,Vip,97.0,
38760,9181,1937,19783,581,5934,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38761,9182,11522,19785,3456,5935,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38762,9183,20947,19784,6284,5935,13months-disease-replicate_1,Astro,Astro1,,
38763,9184,13583,19799,4074,5939,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,205.0,
38764,9185,748,19780,224,5934,13months-disease-replicate_1,Micro,Micro1,,177
38765,9186,17577,19810,5273,5943,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38766,9187,8056,19804,2416,5941,13months-disease-replicate_1,Oligo,Oligo1,149.0,150
38767,9188,12347,19816,3704,5944,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38768,9189,18991,19807,5697,5942,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38769,9190,471,19803,141,5940,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,144.0,132
38770,9191,8269,19803,2480,5940,13months-disease-replicate_1,Inh,Vip,156.0,
38771,9192,5826,19821,1747,5946,13months-disease-replicate_1,Oligo,Oligo1,,
38772,9193,117,19826,35,5947,13months-disease-replicate_1,Inh,Pvalb,121.0,190
38773,9194,2691,19813,807,5943,13months-disease-replicate_1,Oligo,Oligo1,150.0,94
38774,9195,18863,19812,5658,5943,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38775,9196,11242,19815,3372,5944,13months-disease-replicate_1,Astro,Astro1,,
38776,9197,12812,19818,3843,5945,13months-disease-replicate_1,Oligo,Oligo1,,
38777,9198,5665,19821,1699,5946,13months-disease-replicate_1,Astro,Astro2,,
38778,9199,15330,19827,4599,5948,13months-disease-replicate_1,Oligo,Oligo1,,
38779,9200,17007,19808,5102,5942,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38780,9201,15672,19815,4701,5944,13months-disease-replicate_1,Astro,Astro1,171.0,
38781,9202,10962,19826,3288,5947,13months-disease-replicate_1,SMC,S1,133.0,
38782,9203,3287,19824,986,5947,13months-disease-replicate_1,Micro,Micro3,5.0,
38783,9204,14843,19835,4452,5950,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,78
38784,9205,10780,19830,3234,5949,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,84.0,
38785,9206,3632,19816,1089,5944,13months-disease-replicate_1,Oligo,Oligo1,163.0,139
38786,9207,16801,19843,5040,5952,13months-disease-replicate_1,SMC,S1,,
38787,9208,19395,19837,5818,5951,13months-disease-replicate_1,Endo,Endo3,,
38788,9209,8643,19829,2592,5948,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,70.0,
38789,9210,2813,19836,843,5950,13months-disease-replicate_1,Oligo,Oligo1,148.0,108
38790,9211,2900,19860,870,5958,13months-disease-replicate_1,Micro,Micro3,121.0,123
38791,9212,6634,19854,1990,5956,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38792,9213,4467,19825,1340,5947,13months-disease-replicate_1,Oligo,Oligo1,150.0,113
38793,9214,6089,19837,1826,5951,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38794,9215,8973,19857,2691,5957,13months-disease-replicate_1,Inh,Pvalb_Nog,158.0,
38795,9216,11385,19850,3415,5955,13months-disease-replicate_1,Oligo,Oligo1,,
38796,9217,8170,19853,2451,5955,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,131.0,
38797,9218,1654,19853,496,5955,13months-disease-replicate_1,Oligo,Oligo3,,
38798,9219,11669,19858,3500,5957,13months-disease-replicate_1,Inh,Pvalb,,
38799,9220,366,19859,109,5957,13months-disease-replicate_1,Astro,Astro2,178.0,158
38800,9221,512,19857,153,5957,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,158.0,147
38801,9222,20142,19898,6042,5969,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38802,9223,16313,19871,4893,5961,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,148.0,
38803,9224,12715,19858,3814,5957,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38804,9225,4273,19874,1281,5962,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,150.0,54
38805,9226,9300,19874,2790,5962,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,74.0,
38806,9227,14752,19879,4425,5963,13months-disease-replicate_1,Oligo,Oligo1,,52
38807,9228,22028,19882,6608,5964,13months-disease-replicate_1,Endo,Endo1,,
38808,9229,10004,19888,3001,5966,13months-disease-replicate_1,Micro,Micro1,155.0,
38809,9230,12090,19891,3627,5967,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38810,9231,5778,19905,1733,5971,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38811,9232,16877,19885,5063,5965,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38812,9233,20616,19876,6184,5962,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38813,9234,11090,19888,3327,5966,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38814,9235,7602,19896,2280,5968,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,167.0,15
38815,9236,14015,19875,4204,5962,13months-disease-replicate_1,Inh,Pvalb,151.0,
38817,9237,6217,19900,1865,5970,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38818,9238,1360,19898,408,5969,13months-disease-replicate_1,SMC,S1,,
38819,9239,8373,19891,2511,5967,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,150.0,
38820,9240,15263,19906,4578,5971,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38821,9241,6958,19909,2087,5972,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38822,9242,5346,19908,1603,5972,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,137.0,
38823,9243,547,19915,164,5974,13months-disease-replicate_1,Endo,Endo2,139.0,146
38824,9244,10577,19904,3173,5971,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,66.0,
38825,9245,7732,19908,2319,5972,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,153.0,53
38827,9246,21808,19908,6542,5972,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38828,9247,18969,19905,5690,5971,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38829,9248,15952,19913,4785,5973,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,150.0,
38830,9249,18054,19919,5416,5975,13months-disease-replicate_1,Astro,Astro1,,
38831,9250,12783,19926,3834,5977,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38832,9251,8854,19907,2656,5972,13months-disease-replicate_1,Micro,Micro3,160.0,
38833,9252,4750,19921,1425,5976,13months-disease-replicate_1,Micro,Micro3,164.0,
38834,9253,15040,19914,4512,5974,13months-disease-replicate_1,Inh,Sst,,115
38835,9254,16093,19928,4827,5978,13months-disease-replicate_1,Inh,Pvalb,150.0,
38836,9255,1539,19935,461,5980,13months-disease-replicate_1,Inh,Pvalb,,
38837,9256,19709,19936,5912,5980,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38838,9257,7371,19934,2211,5980,13months-disease-replicate_1,Oligo,Oligo1,201.0,59
38839,9258,5497,19925,1649,5977,13months-disease-replicate_1,Oligo,Oligo1,159.0,
38840,9259,5425,19936,1627,5980,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,143.0,
38841,9260,323,19941,96,5982,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,165.0,107
38842,9261,12438,19930,3731,5979,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38843,9262,14154,19935,4246,5980,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38844,9263,13707,19937,4112,5981,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38845,9264,13920,19948,4176,5984,13months-disease-replicate_1,Inh,Sst,,
38846,9265,20391,19944,6117,5983,13months-disease-replicate_1,Inh,Sst,,
38847,9266,14452,19934,4335,5980,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,74
38848,9267,8494,19937,2548,5981,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,117.0,
38849,9268,10496,19968,3148,5990,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,85.0,
38850,9269,11240,19958,3372,5987,13months-disease-replicate_1,Astro,Astro1,,
38851,9270,3168,19960,950,5988,13months-disease-replicate_1,Astro,Astro3,57.0,
38852,9271,9070,19942,2721,5982,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,121.0,
38853,9272,8674,19959,2602,5987,13months-disease-replicate_1,Astro,Astro3,68.0,
38854,9273,3406,19965,1021,5989,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,51.0,
38855,9274,22050,19966,6615,5989,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38856,9275,7949,19978,2384,5993,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,202.0,121
38857,9276,18746,19972,5623,5991,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38858,9277,14849,19958,4454,5987,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,178.0,56
38859,9278,9503,19944,2850,5983,13months-disease-replicate_1,Endo,Endo2,40.0,
38860,9279,11419,19973,3425,5991,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38861,9280,16619,19954,4985,5986,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38862,9281,15112,19970,4533,5991,13months-disease-replicate_1,Astro,Astro1,,131
38863,9282,7787,19977,2336,5993,13months-disease-replicate_1,Endo,Endo3,149.0,76
38864,9283,6940,19984,2082,5995,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38865,9284,9954,19979,2986,5993,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,166.0,
38866,9285,15776,19981,4732,5994,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,170.0,
38867,9286,18926,19980,5677,5994,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38868,9287,1940,19980,582,5994,13months-disease-replicate_1,Astro,Astro3,,
38869,9288,712,19980,213,5994,13months-disease-replicate_1,Oligo,Oligo1,113.0,170
38870,9289,19527,19985,5858,5995,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38871,9290,8947,19996,2684,5998,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,152.0,
38872,9291,4260,19994,1278,5998,13months-disease-replicate_1,Oligo,Oligo1,,62
38873,9292,10753,19990,3225,5997,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,111.0,
38874,9293,11772,19995,3531,5998,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38875,9294,21507,19992,6452,5997,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38876,9295,9198,19998,2759,5999,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,80.0,
38877,9296,19216,20026,5764,6007,13months-disease-replicate_1,Inh,Sst,,
38878,9297,20649,19999,6194,5999,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38879,9298,20933,20012,6279,6003,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38880,9299,2056,20016,616,6004,13months-disease-replicate_1,Micro,Micro1,,
38881,9300,18358,20006,5507,6001,13months-disease-replicate_1,SMC,S2,,
38882,9301,21635,20014,6490,6004,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38883,9302,12690,19999,3807,5999,13months-disease-replicate_1,Inh,Sst,,
38884,9303,9621,20018,2886,6005,13months-disease-replicate_1,Inh,Pvalb,52.0,
38885,9304,4731,20012,1419,6003,13months-disease-replicate_1,Endo,Endo2,151.0,
38886,9305,9364,20010,2809,6003,13months-disease-replicate_1,Micro,Micro3,32.0,
38887,9306,9736,20019,2920,6005,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,85.0,
38888,9307,12259,20010,3677,6003,13months-disease-replicate_1,Inh,Pvalb,,
38889,9308,12988,20010,3896,6003,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38890,9309,18030,20012,5409,6003,13months-disease-replicate_1,Astro,Astro1,,
38891,9310,19789,20016,5936,6004,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38892,9311,17569,20018,5270,6005,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38893,9312,19423,20020,5826,6006,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38894,9313,14218,20027,4265,6008,13months-disease-replicate_1,Micro,Micro3,178.0,138
38895,9314,13978,20031,4193,6009,13months-disease-replicate_1,Inh,Sst,209.0,
38896,9315,6620,20032,1986,6009,13months-disease-replicate_1,Astro,Astro1,,
38897,9316,8303,20031,2490,6009,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,153.0,
38898,9317,633,20027,189,6008,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,100.0,142
38899,9318,560,20027,168,6008,13months-disease-replicate_1,Oligo,Oligo1,105.0,125
38900,9319,16581,20034,4974,6010,13months-disease-replicate_1,Oligo,Oligo1,,
38901,9320,376,20033,112,6009,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,135.0,87
38902,9321,11322,20041,3396,6012,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38903,9322,8830,20049,2649,6014,13months-disease-replicate_1,Micro,Micro3,62.0,
38904,9323,17487,20050,5246,6015,13months-disease-replicate_1,Oligo,Oligo1,,
38905,9324,4974,20049,1492,6014,13months-disease-replicate_1,Micro,Micro3,93.0,
38906,9325,5487,20052,1646,6015,13months-disease-replicate_1,Micro,Micro2,132.0,
38907,9326,16764,20044,5029,6013,13months-disease-replicate_1,Endo,Endo3,,
38908,9327,14831,20050,4449,6015,13months-disease-replicate_1,Oligo,Oligo1,164.0,46
38910,9328,10857,20068,3257,6020,13months-disease-replicate_1,Oligo,Oligo1,149.0,
38911,9329,18709,20073,5612,6021,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38912,9330,18976,20065,5692,6019,13months-disease-replicate_1,Astro,Astro1,,
38913,9331,1798,20068,539,6020,13months-disease-replicate_1,SMC,S1,,
38914,9332,2259,20058,677,6017,13months-disease-replicate_1,Oligo,Oligo1,,93
38915,9333,5198,20079,1559,6023,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,73.0,
38916,9334,12638,20074,3791,6022,13months-disease-replicate_1,Oligo,Oligo1,,
38917,9335,15286,20071,4585,6021,13months-disease-replicate_1,Inh,Sst,,
38918,9336,15832,20085,4749,6025,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38919,9337,6411,20077,1923,6023,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38920,9338,17241,20075,5172,6022,13months-disease-replicate_1,Oligo,Oligo3,,
38921,9339,1981,20094,594,6028,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38922,9340,11878,20078,3563,6023,13months-disease-replicate_1,Endo,Endo1,,
38923,9341,11668,20069,3500,6020,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38924,9342,12047,20087,3614,6026,13months-disease-replicate_1,Inh,Sst,,
38925,9343,987,20080,296,6024,13months-disease-replicate_1,Oligo,Oligo1,123.0,
38927,9344,21805,20098,6541,6029,13months-disease-replicate_1,Inh,Sst,,
38928,9345,12191,20081,3657,6024,13months-disease-replicate_1,Inh,Pvalb,,
38929,9346,11028,20089,3308,6026,13months-disease-replicate_1,Endo,Endo1,189.0,
38930,9347,13090,20113,3927,6033,13months-disease-replicate_1,Inh,Pvalb,,
38931,9348,693,20082,207,6024,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,83.0,150
38932,9349,20531,20092,6159,6027,13months-disease-replicate_1,OPC,OPC,,
38933,9350,4173,20086,1251,6025,13months-disease-replicate_1,Oligo,Oligo1,,67
38934,9351,14744,20105,4423,6031,13months-disease-replicate_1,Inh,Pvalb,138.0,28
38935,9352,17355,20098,5206,6029,13months-disease-replicate_1,SMC,S1,,
38936,9353,17727,20085,5318,6025,13months-disease-replicate_1,Inh,Sst,,
38938,9354,6170,20101,1851,6030,13months-disease-replicate_1,Oligo,Oligo1,,
38939,9355,17854,20102,5356,6030,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38940,9356,19720,20106,5916,6031,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38941,9357,7361,20101,2208,6030,13months-disease-replicate_1,Inh,Pvalb,,92
38942,9358,16196,20107,4858,6032,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38943,9359,12480,20091,3744,6027,13months-disease-replicate_1,Oligo,Oligo3,,
38944,9360,8585,20118,2575,6035,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,119.0,
38945,9361,9174,20138,2752,6041,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,203.0,
38946,9362,891,20126,267,6037,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,93.0,
38947,9363,7978,20108,2393,6032,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,145
38948,9364,19866,20129,5959,6038,13months-disease-replicate_1,Endo,Endo1,,
38949,9365,727,20131,218,6039,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,69.0,155
38950,9366,3513,20136,1053,6040,13months-disease-replicate_1,Inh,Pvalb,111.0,
38951,9367,5868,20128,1760,6038,13months-disease-replicate_1,CTX-Ex,CTX-Ex4,,
38952,9368,2195,20138,658,6041,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,112
38953,9369,11649,20140,3494,6042,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38954,9370,13607,20134,4082,6040,13months-disease-replicate_1,Inh,Sst,,
38955,9371,2557,20129,767,6038,13months-disease-replicate_1,Oligo,Oligo3,173.0,8
38956,9372,14986,20139,4495,6041,13months-disease-replicate_1,Endo,Endo1,174.0,96
38957,9373,1113,20137,333,6041,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,144.0,
38958,9374,20247,20136,6074,6040,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38959,9375,14905,20146,4471,6043,13months-disease-replicate_1,Endo,Endo1,155.0,75
38960,9376,1338,20135,401,6040,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38961,9377,334,20147,100,6044,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,122.0,51
38962,9378,17082,20139,5124,6041,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38963,9379,4213,20152,1263,6045,13months-disease-replicate_1,Astro,Astro1,,90
38964,9380,4385,20127,1315,6038,13months-disease-replicate_1,Endo,Endo1,155.0,116
38965,9381,2320,20146,696,6043,13months-disease-replicate_1,Oligo,Oligo1,,75
38966,9382,17518,20161,5255,6048,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38967,9383,3102,20158,930,6047,13months-disease-replicate_1,Micro,Micro1,117.0,
38968,9384,21207,20151,6362,6045,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,
38969,9385,7480,20156,2244,6046,13months-disease-replicate_1,CTX-Ex,CTX-Ex1,,89
38970,9386,13474,20120,4042,6036,13months-disease-replicate_1,OPC,OPC,,
38971,9387,22307,20153,6692,6045,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
38972,9388,7184,20169,2155,6050,13months-disease-replicate_1,Oligo,Oligo1,,144
38973,9389,15221,20158,4566,6047,13months-disease-replicate_1,Inh,Pvalb,,
38974,9390,538,20175,161,6052,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,70.0,97
38975,9391,3929,20178,1178,6053,13months-disease-replicate_1,Astro,Astro1,,103
38976,9392,403,20182,120,6054,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,100.0,59
38977,9393,14395,20178,4318,6053,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,112.0,94
38978,9394,9610,20186,2883,6055,13months-disease-replicate_1,Astro,Astro3,128.0,
38980,9395,1215,20188,364,6056,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
38981,9396,6144,20185,1843,6055,13months-disease-replicate_1,Astro,Astro1,,
38982,9397,9935,20232,2980,6069,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,197.0,
38983,9398,5636,20189,1690,6056,13months-disease-replicate_1,CTX-Ex,CTX-Ex2,154.0,
38984,9399,11179,20182,3353,6054,13months-disease-replicate_1,CTX-Ex,CTX-Ex3,,
