NAME,index,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type,dist_to_plaque,dist_to_tau
67471,7513,7596,1683,2278,505,8months-disease-replicate_1,Endo,Endo2,,80
67472,7514,2670,1693,801,508,8months-disease-replicate_1,Inh,Pvalb,132.0,
67473,7515,15125,1700,4537,510,8months-disease-replicate_1,Astro,Astro1,,143
67474,7516,11531,1680,3459,504,8months-disease-replicate_1,SMC,S2,,
67475,7517,15343,1653,4602,496,8months-disease-replicate_1,CA3,CA3-Ex,,166
67476,7518,13404,1676,4021,503,8months-disease-replicate_1,OPC,OPC,,
67477,7519,5502,1682,1650,505,8months-disease-replicate_1,Astro,Astro2,,102
67479,7520,15469,1663,4640,499,8months-disease-replicate_1,CA3,CA3-Ex,,
67480,7521,3843,1671,1152,502,8months-disease-replicate_1,DG,DG,123.0,155
67481,7522,1574,1665,472,500,8months-disease-replicate_1,DG,DG,103.0,
67482,7523,2076,1667,622,500,8months-disease-replicate_1,CA3,CA3-Ex,167.0,
67483,7524,3471,1675,1041,503,8months-disease-replicate_1,DG,DG,156.0,84
67484,7525,15243,1652,4572,496,8months-disease-replicate_1,CA3,CA3-Ex,,147
67485,7526,1242,1658,372,498,8months-disease-replicate_1,DG,DG,152.0,
67486,7527,3359,1660,1007,498,8months-disease-replicate_1,DG,DG,,77
67487,7528,4464,1663,1339,499,8months-disease-replicate_1,DG,DG,105.0,
67488,7529,5303,1665,1590,500,8months-disease-replicate_1,DG,DG,,52
67489,7530,5388,1670,1616,501,8months-disease-replicate_1,DG,DG,,72
67490,7531,16635,1650,4990,495,8months-disease-replicate_1,CA3,CA3-Ex,164.0,
67492,7532,1663,1659,498,498,8months-disease-replicate_1,DG,DG,150.0,
67493,7533,16104,1657,4831,497,8months-disease-replicate_1,SMC,S2,92.0,
67494,7534,5804,1668,1741,501,8months-disease-replicate_1,Astro,Astro1,177.0,
67495,7535,4097,1670,1229,501,8months-disease-replicate_1,DG,DG,71.0,
67496,7536,1777,1658,533,498,8months-disease-replicate_1,DG,DG,146.0,
67497,7537,4249,1655,1274,497,8months-disease-replicate_1,DG,DG,70.0,
67498,7538,17042,1690,5112,507,8months-disease-replicate_1,CA3,CA3-Ex,,
67499,7539,16461,1661,4938,499,8months-disease-replicate_1,CA3,CA3-Ex,126.0,
67500,7540,3933,1646,1179,494,8months-disease-replicate_1,DG,DG,106.0,
67501,7541,15897,1634,4769,491,8months-disease-replicate_1,CA3,CA3-Ex,117.0,
67502,7542,3207,1631,962,490,8months-disease-replicate_1,DG,DG,,89
67503,7543,1877,1639,563,492,8months-disease-replicate_1,DG,DG,117.0,
67504,7544,5188,1632,1556,490,8months-disease-replicate_1,DG,DG,,47
67505,7545,1422,1632,426,490,8months-disease-replicate_1,DG,DG,149.0,
67506,7546,4765,1629,1429,489,8months-disease-replicate_1,DG,DG,,132
67507,7547,7577,1627,2273,488,8months-disease-replicate_1,Endo,Endo1,,88
67508,7548,15072,1623,4521,487,8months-disease-replicate_1,CA3,CA3-Ex,,116
67509,7549,5847,1628,1754,489,8months-disease-replicate_1,Astro,Astro1,162.0,
67510,7550,2707,1620,812,486,8months-disease-replicate_1,Inh,Pvalb,118.0,
67511,7551,11008,1621,3302,487,8months-disease-replicate_1,Micro,Micro2,,
67512,7552,14310,1602,4293,481,8months-disease-replicate_1,CA2,CA2-Ex,54.0,
67513,7553,1321,1602,396,481,8months-disease-replicate_1,DG,DG,168.0,
67514,7554,3534,1605,1060,482,8months-disease-replicate_1,Endo,Endo1,152.0,73
67516,7555,3806,1597,1141,479,8months-disease-replicate_1,DG,DG,145.0,135
67517,7556,792,1616,237,485,8months-disease-replicate_1,Micro,Micro2,80.0,
67518,7557,4407,1608,1322,483,8months-disease-replicate_1,DG,DG,104.0,
67519,7558,3720,1593,1116,478,8months-disease-replicate_1,DG,DG,167.0,112
67520,7559,13583,1603,4074,481,8months-disease-replicate_1,Oligo,Oligo3,152.0,
67521,7560,3630,1597,1089,479,8months-disease-replicate_1,DG,DG,187.0,90
67522,7561,4020,1592,1206,478,8months-disease-replicate_1,DG,DG,102.0,
67523,7562,7780,1590,2334,477,8months-disease-replicate_1,Oligo,Oligo1,,142
67524,7563,4618,1607,1385,482,8months-disease-replicate_1,DG,DG,152.0,161
67525,7564,1509,1591,452,478,8months-disease-replicate_1,DG,DG,132.0,
67526,7565,15167,1592,4550,478,8months-disease-replicate_1,CA3,CA3-Ex,,120
67527,7566,1606,1593,481,478,8months-disease-replicate_1,DG,DG,108.0,
67528,7567,3381,1590,1014,477,8months-disease-replicate_1,Inh,Lamp5,,56
67529,7568,3897,1583,1169,475,8months-disease-replicate_1,DG,DG,127.0,159
67530,7569,4930,1596,1479,479,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,94
67532,7570,4844,1595,1453,479,8months-disease-replicate_1,DG,DG,,115
67533,7571,2909,1594,872,479,8months-disease-replicate_1,DG,DG,156.0,158
67534,7572,4137,1581,1241,475,8months-disease-replicate_1,Astro,Astro2,92.0,
67535,7573,8147,1585,2444,476,8months-disease-replicate_1,Inh,Lamp5,,
67536,7574,9010,1595,2703,479,8months-disease-replicate_1,Astro,Astro2,23.0,
67537,7575,4506,1577,1351,473,8months-disease-replicate_1,DG,DG,131.0,
67538,7576,7024,1583,2107,475,8months-disease-replicate_1,Astro,Astro2,161.0,131
67539,7577,16256,1606,4876,482,8months-disease-replicate_1,CA3,CA3-Ex,79.0,
67540,7578,1697,1578,509,474,8months-disease-replicate_1,DG,DG,154.0,
67541,7579,14989,1579,4496,474,8months-disease-replicate_1,CA3,CA3-Ex,,99
67542,7580,18910,1576,5673,473,8months-disease-replicate_1,Micro,Micro1,81.0,
67543,7581,4256,1580,1276,474,8months-disease-replicate_1,DG,DG,93.0,
67545,7582,15438,1561,4631,469,8months-disease-replicate_1,CA3,CA3-Ex,,171
67546,7583,4341,1589,1302,477,8months-disease-replicate_1,DG,DG,99.0,
67547,7584,11797,1571,3539,472,8months-disease-replicate_1,Astro,Astro2,,
67548,7585,15592,1586,4677,476,8months-disease-replicate_1,CA3,CA3-Ex,,
67549,7586,13524,1570,4057,471,8months-disease-replicate_1,Astro,Astro2,151.0,
67550,7587,845,1552,253,466,8months-disease-replicate_1,Micro,Micro1,65.0,
67551,7588,14597,1537,4379,461,8months-disease-replicate_1,CA3,CA3-Ex,141.0,138
67552,7589,3477,1555,1043,467,8months-disease-replicate_1,Inh,Cnr1,150.0,51
67553,7590,1788,1555,536,467,8months-disease-replicate_1,DG,DG,148.0,
67554,7591,16772,1552,5031,466,8months-disease-replicate_1,CA3,CA3-Ex,,
67555,7592,14734,1560,4420,468,8months-disease-replicate_1,CA3,CA3-Ex,,115
67556,7593,12043,1539,3612,462,8months-disease-replicate_1,Endo,Endo2,,
67557,7594,1418,1529,425,459,8months-disease-replicate_1,DG,DG,165.0,
67558,7595,17497,1525,5249,458,8months-disease-replicate_1,Astro,Astro1,,
67559,7596,14904,1523,4471,457,8months-disease-replicate_1,CA3,CA3-Ex,,83
67560,7597,14393,1560,4317,468,8months-disease-replicate_1,CA3,CA3-Ex,81.0,179
67561,7598,15764,1545,4729,464,8months-disease-replicate_1,CA3,CA3-Ex,134.0,
67562,7599,1585,1508,475,453,8months-disease-replicate_1,DG,DG,130.0,
67563,7600,15093,1498,4527,450,8months-disease-replicate_1,CA3,CA3-Ex,,84
67564,7601,15251,1521,4575,457,8months-disease-replicate_1,CA3,CA3-Ex,,119
67565,7602,1884,1519,565,456,8months-disease-replicate_1,DG,DG,125.0,
67566,7603,4394,1512,1318,454,8months-disease-replicate_1,Astro,Astro1,127.0,196
67568,7604,16474,1525,4942,458,8months-disease-replicate_1,Inh,Pvalb,104.0,
67569,7605,1993,1502,597,451,8months-disease-replicate_1,DG,DG,162.0,
67570,7606,15995,1493,4798,448,8months-disease-replicate_1,CA3,CA3-Ex,67.0,
67571,7607,11855,1497,3556,449,8months-disease-replicate_1,Oligo,Oligo1,,
67572,7608,3431,1479,1029,444,8months-disease-replicate_1,DG,DG,,25
67573,7609,4673,1502,1401,451,8months-disease-replicate_1,Micro,Micro1,183.0,172
67575,7610,16975,1489,5092,447,8months-disease-replicate_1,Astro,Astro2,,
67576,7611,17532,1480,5259,444,8months-disease-replicate_1,Astro,Astro1,,
67577,7612,16333,1476,4899,443,8months-disease-replicate_1,CA3,CA3-Ex,60.0,
67578,7613,1683,1475,504,443,8months-disease-replicate_1,DG,DG,160.0,
67579,7614,1771,1472,531,442,8months-disease-replicate_1,DG,DG,162.0,
67580,7615,16587,1493,4976,448,8months-disease-replicate_1,CA3,CA3-Ex,131.0,
67581,7616,14743,1461,4422,439,8months-disease-replicate_1,CA3,CA3-Ex,,91
67582,7617,9757,1463,2927,439,8months-disease-replicate_1,Endo,Endo3,,
67583,7618,14261,1473,4278,442,8months-disease-replicate_1,CA3,CA3-Ex,70.0,
67584,7619,7001,1466,2100,440,8months-disease-replicate_1,Astro,Astro1,133.0,159
67585,7620,15524,1431,4657,430,8months-disease-replicate_1,CA3,CA3-Ex,,
67586,7621,14476,1472,4342,442,8months-disease-replicate_1,CA3,CA3-Ex,115.0,160
67587,7622,16868,1468,5060,441,8months-disease-replicate_1,Endo,Endo2,,
67588,7623,17498,1440,5249,432,8months-disease-replicate_1,Astro,Astro1,,
67589,7624,15665,1433,4699,430,8months-disease-replicate_1,CA3,CA3-Ex,151.0,
67590,7625,2231,1440,669,432,8months-disease-replicate_1,OPC,OPC,89.0,
67591,7626,1499,1447,449,434,8months-disease-replicate_1,DG,DG,161.0,
67592,7627,849,1438,254,432,8months-disease-replicate_1,Micro,Micro1,37.0,
67593,7628,5066,1431,1519,430,8months-disease-replicate_1,CA3,CA3-Ex,,112
67594,7629,16433,1429,4929,429,8months-disease-replicate_1,CA3,CA3-Ex,81.0,
67595,7630,10201,1439,3060,432,8months-disease-replicate_1,Inh,Cnr1,,
67596,7631,1870,1436,561,431,8months-disease-replicate_1,DG,DG,140.0,
67597,7632,15250,1409,4575,423,8months-disease-replicate_1,CA3,CA3-Ex,,99
67598,7633,15376,1413,4612,424,8months-disease-replicate_1,CA3,CA3-Ex,,133
67599,7634,5614,1421,1684,427,8months-disease-replicate_1,Micro,Micro2,,171
67600,7635,11022,1409,3306,423,8months-disease-replicate_1,Inh,Pvalb_Nog,,
67601,7636,114,1425,34,428,8months-disease-replicate_1,Micro,Micro2,155.0,
67603,7637,6988,1418,2096,426,8months-disease-replicate_1,Astro,Astro1,123.0,172
67604,7638,9319,1403,2795,421,8months-disease-replicate_1,Inh,Cnr1,85.0,
67605,7639,16112,1404,4833,422,8months-disease-replicate_1,CA3,CA3-Ex,23.0,
67606,7640,8596,1405,2578,422,8months-disease-replicate_1,Astro,Astro1,147.0,
67607,7641,12101,1398,3630,420,8months-disease-replicate_1,Micro,Micro3,,
67608,7642,14024,1399,4207,420,8months-disease-replicate_1,CA3,CA3-Ex,91.0,
67611,7643,2988,1416,896,425,8months-disease-replicate_1,Inh,Sst,154.0,123
67613,7644,15830,1407,4749,422,8months-disease-replicate_1,Endo,Endo3,103.0,
67614,7645,1658,1381,497,415,8months-disease-replicate_1,DG,DG,170.0,
67615,7646,1945,1396,583,419,8months-disease-replicate_1,DG,DG,151.0,
67616,7647,2103,1399,630,420,8months-disease-replicate_1,Inh,Lamp5,120.0,
67617,7648,16548,1383,4964,415,8months-disease-replicate_1,OPC,OPC,113.0,
67619,7649,16916,1383,5074,415,8months-disease-replicate_1,Oligo,Oligo1,,
67620,7650,1764,1388,529,417,8months-disease-replicate_1,DG,DG,175.0,
67622,7651,4023,1381,1206,415,8months-disease-replicate_1,Oligo,Oligo1,158.0,
67623,7652,182,1373,54,412,8months-disease-replicate_1,OPC,OPC,129.0,
67624,7653,7606,1382,2281,415,8months-disease-replicate_1,Inh,Lamp5,143.0,153
67625,7654,14745,1371,4423,412,8months-disease-replicate_1,CA1,CA1-Ex,,74
67626,7655,1857,1364,557,410,8months-disease-replicate_1,DG,DG,156.0,
67627,7656,14539,1356,4361,407,8months-disease-replicate_1,CA3,CA3-Ex,151.0,130
67628,7657,3501,1372,1050,412,8months-disease-replicate_1,DG,DG,159.0,32
67629,7658,14393,1365,4317,410,8months-disease-replicate_1,CA3,CA3-Ex,119.0,155
67630,7659,1582,1368,474,411,8months-disease-replicate_1,DG,DG,163.0,
67631,7660,14259,1369,4277,411,8months-disease-replicate_1,Astro,Astro1,98.0,
67632,7661,14875,1368,4462,411,8months-disease-replicate_1,CA3,CA3-Ex,,44
67633,7662,1446,1358,433,408,8months-disease-replicate_1,DG,DG,191.0,
67634,7663,15127,1359,4538,408,8months-disease-replicate_1,CA3,CA3-Ex,,59
67635,7664,4130,1350,1239,405,8months-disease-replicate_1,CA3,CA3-Ex,150.0,
67637,7665,85,1340,25,402,8months-disease-replicate_1,Astro,Astro2,150.0,
67639,7666,1978,1318,593,396,8months-disease-replicate_1,DG,DG,150.0,
67640,7667,16280,1312,4884,394,8months-disease-replicate_1,CA2,CA2-Ex,35.0,
67642,7668,3664,1316,1099,395,8months-disease-replicate_1,DG,DG,131.0,84
67643,7669,14658,1296,4397,389,8months-disease-replicate_1,Astro,Astro1,,92
67644,7670,1760,1297,528,389,8months-disease-replicate_1,DG,DG,193.0,
67645,7671,2086,1307,625,392,8months-disease-replicate_1,DG,DG,121.0,
67646,7672,15011,1311,4503,394,8months-disease-replicate_1,CA3,CA3-Ex,,24
67647,7673,5935,1301,1780,391,8months-disease-replicate_1,Endo,Endo1,188.0,
67648,7674,15747,1309,4724,393,8months-disease-replicate_1,CA3,CA3-Ex,127.0,
67649,7675,10521,1300,3156,390,8months-disease-replicate_1,Micro,Micro1,,
67650,7676,13167,1276,3950,383,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
67651,7677,1535,1287,460,386,8months-disease-replicate_1,DG,DG,163.0,
67652,7678,13805,1294,4141,389,8months-disease-replicate_1,CA3,CA3-Ex,154.0,
67653,7679,2721,1278,816,384,8months-disease-replicate_1,Astro,Astro1,70.0,
67654,7680,16189,1268,4856,381,8months-disease-replicate_1,CA3,CA3-Ex,26.0,
67655,7681,6668,1286,2000,386,8months-disease-replicate_1,Astro,Astro1,141.0,
67656,7682,3111,1285,933,386,8months-disease-replicate_1,Inh,Lamp5,,92
67657,7683,3895,1337,1168,401,8months-disease-replicate_1,Inh,Sst,171.0,150
67658,7684,10650,1284,3195,386,8months-disease-replicate_1,Astro,Astro3,,
67659,7685,13562,1262,4068,379,8months-disease-replicate_1,CA3,CA3-Ex,187.0,
67660,7686,1868,1267,560,380,8months-disease-replicate_1,DG,DG,174.0,
67661,7687,12363,1253,3708,376,8months-disease-replicate_1,Oligo,Oligo1,,
67662,7688,14170,1272,4251,382,8months-disease-replicate_1,CA3,CA3-Ex,122.0,
67663,7689,14272,1262,4281,379,8months-disease-replicate_1,SMC,S2,130.0,
67664,7690,4345,1259,1303,378,8months-disease-replicate_1,CA3,CA3-Ex,116.0,162
67665,7691,15311,1207,4593,362,8months-disease-replicate_1,CA3,CA3-Ex,152.0,105
67666,7692,15940,1282,4782,385,8months-disease-replicate_1,CA3,CA3-Ex,72.0,
67667,7693,2605,1256,781,377,8months-disease-replicate_1,Inh,Pvalb,36.0,
67668,7694,15577,1275,4673,383,8months-disease-replicate_1,CA3,CA3-Ex,,
67669,7695,14059,1246,4217,374,8months-disease-replicate_1,CA3,CA3-Ex,132.0,
67670,7696,14419,1241,4325,373,8months-disease-replicate_1,CA3,CA3-Ex,154.0,150
67671,7697,13694,1224,4108,368,8months-disease-replicate_1,CA3,CA3-Ex,192.0,
67672,7698,16058,1219,4817,366,8months-disease-replicate_1,CA2,CA2-Ex,53.0,
67673,7699,15817,1211,4745,364,8months-disease-replicate_1,CA3,CA3-Ex,114.0,
67674,7700,2071,1221,621,367,8months-disease-replicate_1,DG,DG,126.0,
67675,7701,4108,1201,1232,361,8months-disease-replicate_1,DG,DG,95.0,
67676,7702,7750,1215,2325,365,8months-disease-replicate_1,Astro,Astro3,,
67677,7703,14741,1215,4422,365,8months-disease-replicate_1,CA3,CA3-Ex,,66
67678,7704,14909,1201,4472,361,8months-disease-replicate_1,CA3,CA3-Ex,208.0,21
67679,7705,1684,1215,505,365,8months-disease-replicate_1,DG,DG,201.0,
67680,7706,13932,1232,4179,370,8months-disease-replicate_1,CA3,CA3-Ex,148.0,
67681,7707,16403,1211,4920,364,8months-disease-replicate_1,Micro,Micro1,81.0,
67682,7708,4591,1204,1377,362,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,90
67683,7709,15242,1142,4572,343,8months-disease-replicate_1,CA3,CA3-Ex,145.0,89
67684,7710,13085,1166,3925,350,8months-disease-replicate_1,CA3,CA3-Ex,,
67686,7711,15087,1195,4526,359,8months-disease-replicate_1,CA3,CA3-Ex,176.0,41
67687,7712,15709,1174,4712,353,8months-disease-replicate_1,CA3,CA3-Ex,149.0,
67688,7713,13209,1180,3962,354,8months-disease-replicate_1,CA3,CA3-Ex,,
67689,7714,11104,1194,3331,359,8months-disease-replicate_1,Astro,Astro1,,
67690,7715,5914,1181,1774,355,8months-disease-replicate_1,SMC,S2,212.0,
67691,7716,1931,1187,579,356,8months-disease-replicate_1,DG,DG,155.0,
67692,7717,3752,1184,1125,356,8months-disease-replicate_1,Inh,Vip,134.0,124
67693,7718,11556,1195,3466,359,8months-disease-replicate_1,CA3,CA3-Ex,,
67694,7719,4210,1163,1263,349,8months-disease-replicate_1,CA3,CA3-Ex,115.0,
67695,7720,14290,1165,4287,350,8months-disease-replicate_1,CA3,CA3-Ex,156.0,148
67696,7721,1596,1176,478,353,8months-disease-replicate_1,DG,DG,125.0,
67697,7722,2321,1166,696,350,8months-disease-replicate_1,Oligo,Oligo1,62.0,
67698,7723,2191,1182,657,355,8months-disease-replicate_1,Inh,Vip,94.0,
67699,7724,14391,1152,4317,346,8months-disease-replicate_1,CA3,CA3-Ex,157.0,151
67700,7725,11166,1175,3349,353,8months-disease-replicate_1,Endo,Endo2,,
67701,7726,1818,1156,545,347,8months-disease-replicate_1,DG,DG,191.0,
67702,7727,211,1153,63,346,8months-disease-replicate_1,Astro,Astro2,163.0,
67703,7728,11481,1217,3444,365,8months-disease-replicate_1,Oligo,Oligo1,,
67704,7729,12848,1183,3854,355,8months-disease-replicate_1,CA3,CA3-Ex,,
67705,7730,8965,1145,2689,344,8months-disease-replicate_1,Micro,Micro1,122.0,
67706,7731,15604,1121,4681,337,8months-disease-replicate_1,CA3,CA3-Ex,140.0,
67707,7732,13848,1139,4154,342,8months-disease-replicate_1,CA3,CA3-Ex,151.0,145
67709,7733,15136,1126,4540,338,8months-disease-replicate_1,Endo,Endo3,155.0,63
67710,7734,12339,1144,3701,344,8months-disease-replicate_1,Oligo,Oligo1,,
67711,7735,13462,1131,4038,340,8months-disease-replicate_1,Micro,Micro1,,
67712,7736,4303,1086,1290,326,8months-disease-replicate_1,CA3,CA3-Ex,148.0,
67714,7737,12963,1125,3888,338,8months-disease-replicate_1,CA2,CA2-Ex,,
67715,7738,4933,1118,1479,336,8months-disease-replicate_1,Micro,Micro2,,41
67716,7739,2088,1119,626,336,8months-disease-replicate_1,DG,DG,130.0,
67717,7740,12458,1134,3737,341,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,,
67718,7741,1996,1121,598,337,8months-disease-replicate_1,DG,DG,156.0,
67719,7742,2261,1100,678,330,8months-disease-replicate_1,DG,DG,88.0,
67720,7743,3835,1134,1150,341,8months-disease-replicate_1,Endo,Endo3,131.0,153
67721,7744,14195,1105,4258,332,8months-disease-replicate_1,CA3,CA3-Ex,146.0,121
67722,7745,5084,1104,1525,332,8months-disease-replicate_1,Astro,Astro3,,80
67723,7746,8890,1107,2667,332,8months-disease-replicate_1,Oligo,Oligo1,141.0,
67725,7747,7280,1082,2184,325,8months-disease-replicate_1,CA2,CA2-Ex,15.0,
67726,7748,13989,1085,4196,326,8months-disease-replicate_1,CA3,CA3-Ex,152.0,114
67727,7749,5904,1086,1771,326,8months-disease-replicate_1,Astro,Astro1,145.0,
67728,7750,1537,1092,461,328,8months-disease-replicate_1,DG,DG,113.0,
67729,7751,14650,1092,4395,328,8months-disease-replicate_1,CA3,CA3-Ex,,104
67730,7752,7739,1083,2321,325,8months-disease-replicate_1,Endo,Endo2,,
67731,7753,9520,1062,2856,319,8months-disease-replicate_1,CTX-Ex,CTX-Ex2,198.0,
67732,7754,11148,1078,3344,324,8months-disease-replicate_1,Astro,Astro2,,
67734,7755,2151,1064,645,320,8months-disease-replicate_1,DG,DG,121.0,
67735,7756,2449,1065,734,320,8months-disease-replicate_1,OPC,OPC,68.0,
67736,7757,1752,1086,525,326,8months-disease-replicate_1,DG,DG,209.0,
67738,7758,14781,1072,4434,322,8months-disease-replicate_1,CA3,CA3-Ex,,75
67739,7759,12656,1064,3796,320,8months-disease-replicate_1,CA2,CA2-Ex,,
67740,7760,8888,1054,2666,317,8months-disease-replicate_1,Oligo,Oligo1,155.0,
67742,7761,7390,1055,2217,317,8months-disease-replicate_1,CA3,CA3-Ex,48.0,
67743,7762,1607,1055,482,317,8months-disease-replicate_1,DG,DG,92.0,
67744,7763,14448,1042,4334,313,8months-disease-replicate_1,CA3,CA3-Ex,189.0,163
67745,7764,10270,1062,3081,319,8months-disease-replicate_1,CA3,CA3-Ex,,
67746,7765,12427,1036,3728,311,8months-disease-replicate_1,CA3,CA3-Ex,,
67747,7766,1897,1063,569,319,8months-disease-replicate_1,DG,DG,177.0,
67748,7767,14080,1051,4224,316,8months-disease-replicate_1,CA3,CA3-Ex,150.0,101
67749,7768,13827,1034,4148,311,8months-disease-replicate_1,CA3,CA3-Ex,165.0,123
67750,7769,13459,1022,4037,307,8months-disease-replicate_1,Oligo,Oligo1,,
67751,7770,6796,1005,2038,302,8months-disease-replicate_1,CA3,CA3-Ex,133.0,
67754,7771,12538,1033,3761,310,8months-disease-replicate_1,CA2,CA2-Ex,,
67755,7772,2020,1035,606,311,8months-disease-replicate_1,DG,DG,159.0,
67756,7773,2657,1040,797,312,8months-disease-replicate_1,Oligo,Oligo1,90.0,
67757,7774,14355,959,4306,288,8months-disease-replicate_1,CA3,CA3-Ex,,108
67758,7775,12740,1034,3822,311,8months-disease-replicate_1,CA3,CA3-Ex,,
67759,7776,14920,1008,4476,303,8months-disease-replicate_1,CA3,CA3-Ex,177.0,72
67760,7777,13344,1027,4003,308,8months-disease-replicate_1,CA3,CA3-Ex,,
67761,7778,17274,1023,5182,307,8months-disease-replicate_1,Oligo,Oligo1,,
67762,7779,2246,1014,673,305,8months-disease-replicate_1,DG,DG,109.0,
67763,7780,1687,1010,506,303,8months-disease-replicate_1,DG,DG,68.0,
67764,7781,11592,1024,3477,308,8months-disease-replicate_1,CA3,CA3-Ex,,
67765,7782,1790,983,537,295,8months-disease-replicate_1,DG,DG,55.0,
67766,7783,1928,991,578,298,8months-disease-replicate_1,DG,DG,179.0,
67767,7784,5322,996,1596,299,8months-disease-replicate_1,OPC,OPC,,147
67768,7785,7075,1007,2122,302,8months-disease-replicate_1,CA2,CA2-Ex,52.0,
67769,7786,13136,1008,3940,303,8months-disease-replicate_1,CA3,CA3-Ex,,
67770,7787,15061,996,4518,299,8months-disease-replicate_1,CA3,CA3-Ex,141.0,81
67771,7788,13693,1011,4107,304,8months-disease-replicate_1,CA3,CA3-Ex,,148
67772,7789,10379,1003,3113,301,8months-disease-replicate_1,Endo,Endo1,,
67773,7790,14559,939,4367,282,8months-disease-replicate_1,CA3,CA3-Ex,,152
67774,7791,1105,983,331,295,8months-disease-replicate_1,Endo,Endo1,174.0,
67775,7792,8135,981,2440,295,8months-disease-replicate_1,Inh,Vip,,
67777,7793,18009,972,5402,292,8months-disease-replicate_1,Astro,Astro1,,
67778,7794,4543,971,1362,292,8months-disease-replicate_1,CA3,CA3-Ex,,88
67779,7795,12608,955,3782,287,8months-disease-replicate_1,CA3,CA3-Ex,,
67780,7796,2378,973,713,292,8months-disease-replicate_1,DG,DG,100.0,
67781,7797,14821,931,4446,280,8months-disease-replicate_1,CA3,CA3-Ex,,103
67782,7798,2071,959,621,288,8months-disease-replicate_1,DG,DG,159.0,
67783,7799,11891,968,3567,291,8months-disease-replicate_1,Micro,Micro1,,
67784,7800,13566,970,4069,291,8months-disease-replicate_1,CA3,CA3-Ex,,
67785,7801,5937,976,1781,293,8months-disease-replicate_1,CA3,CA3-Ex,158.0,
67786,7802,14266,889,4279,267,8months-disease-replicate_1,CA3,CA3-Ex,,74
67788,7803,11964,940,3589,282,8months-disease-replicate_1,CA2,CA2-Ex,,
67789,7804,2162,946,648,284,8months-disease-replicate_1,DG,DG,142.0,
67792,7805,11656,931,3496,280,8months-disease-replicate_1,CA3,CA3-Ex,,
67793,7806,12822,944,3846,284,8months-disease-replicate_1,CA3,CA3-Ex,,
67794,7807,11799,931,3539,280,8months-disease-replicate_1,Endo,Endo1,,
67795,7808,12703,917,3810,275,8months-disease-replicate_1,CA3,CA3-Ex,,
67796,7809,13193,929,3957,279,8months-disease-replicate_1,CA3,CA3-Ex,,
67797,7810,3942,942,1182,283,8months-disease-replicate_1,CA3,CA3-Ex,,
67798,7811,4954,923,1486,277,8months-disease-replicate_1,Inh,Cnr1,,47
67799,7812,6189,917,1856,275,8months-disease-replicate_1,CA3,CA3-Ex,135.0,
67800,7813,4136,912,1240,274,8months-disease-replicate_1,Inh,Sst,,
67801,7814,1902,918,570,276,8months-disease-replicate_1,DG,DG,51.0,
67802,7815,1998,912,599,274,8months-disease-replicate_1,DG,DG,185.0,
67803,7816,13331,908,3999,273,8months-disease-replicate_1,CA3,CA3-Ex,,
67804,7817,2460,912,738,274,8months-disease-replicate_1,DG,DG,113.0,
67805,7818,11545,900,3463,270,8months-disease-replicate_1,CA3,CA3-Ex,,
67806,7819,14137,872,4241,262,8months-disease-replicate_1,CA3,CA3-Ex,,49
67807,7820,2285,907,685,272,8months-disease-replicate_1,DG,DG,130.0,
67808,7821,6457,891,1937,268,8months-disease-replicate_1,CA2,CA2-Ex,143.0,
67809,7822,9978,899,2993,270,8months-disease-replicate_1,Oligo,Oligo1,,
67811,7823,13972,910,4191,273,8months-disease-replicate_1,CA3,CA3-Ex,,67
67812,7824,12282,883,3684,265,8months-disease-replicate_1,CA3,CA3-Ex,,
67814,7825,12520,891,3756,268,8months-disease-replicate_1,CA3,CA3-Ex,,
67815,7826,9769,887,2930,266,8months-disease-replicate_1,Inh,Cnr1,,
67816,7827,6731,899,2019,270,8months-disease-replicate_1,CA3,CA3-Ex,160.0,
67817,7828,11911,853,3573,256,8months-disease-replicate_1,CA3,CA3-Ex,,
67818,7829,13857,862,4157,259,8months-disease-replicate_1,CA3,CA3-Ex,,81
67819,7830,1823,877,546,263,8months-disease-replicate_1,DG,DG,26.0,
67820,7831,5951,860,1785,258,8months-disease-replicate_1,CA3,CA3-Ex,182.0,
67821,7832,11776,838,3532,252,8months-disease-replicate_1,CA3,CA3-Ex,,
67822,7833,13117,866,3935,260,8months-disease-replicate_1,CA3,CA3-Ex,,
67823,7834,15042,873,4512,262,8months-disease-replicate_1,CA3,CA3-Ex,126.0,115
67824,7835,10308,838,3092,252,8months-disease-replicate_1,Oligo,Oligo1,,
67825,7836,11422,859,3426,258,8months-disease-replicate_1,CA3,CA3-Ex,,
67826,7837,19446,848,5833,255,8months-disease-replicate_1,Astro,Astro1,188.0,
67827,7838,2186,849,655,255,8months-disease-replicate_1,DG,DG,160.0,
67828,7839,13487,864,4046,260,8months-disease-replicate_1,CA3,CA3-Ex,,
67829,7840,7623,801,2286,241,8months-disease-replicate_1,CA3,CA3-Ex,144.0,
67830,7841,11266,885,3379,266,8months-disease-replicate_1,CA3,CA3-Ex,,
